,"participant.perception","participant.id","participant.code","participant.created_at","updated_at","participant.training_group","experiment_phase","display_order","paradigm.consonant","paradigm.vowel","paradigm.stress","paradigm.human_singular","singular_play_count","paradigm.human_plural","plural_play_count","plural_response","both_responses","participant.year_born","participant.language_background","participant.comments","participant.other_languages","participant.native","participant.gender","pl.exists","consonant","shape","response","devoiced","voiced","group","match","opposite","IPA"
"3876","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:10:31","mono","learning",6,"k","o","mono","prok",1,"progni",1,,"false",1991,"California",,"Farsi","true","Male","FALSE","k","mono",,,0,"mono","FALSE","FALSE","prok"
"3877","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:10:34","mono","learning",7,"k","e","mono","chek",1,"chegni",1,,"false",1991,"California",,"Farsi","true","Male","FALSE","k","mono",,,0,"mono","FALSE","FALSE","ʧek"
"3878","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:11:05","mono","learning",8,"ng","i","iamb","k-ling",1,"k-lingni",2,"k-liŋni","true",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","kəliŋ"
"3879","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:11:17","mono","learning",9,"t","o","mono","zot",1,"zodni",1,"zodni","true",1991,"California",,"Farsi","true","Male","TRUE","t","mono","d","t",1,"mono","TRUE","FALSE","zot"
"3880","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:11:26","mono","learning",10,"p","o","mono","bop",1,"bobni",1,"bobni","true",1991,"California",,"Farsi","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","bop"
"3881","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:11:41","mono","learning",11,"r","o","iamb","ch-bor",1,"ch-borni",1,"chborni","true",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","ʧəbor"
"3882","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:11:52","mono","learning",12,"m","i","mono","zhim",1,"zhimni",1,"zhimni","true",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","ʒim"
"3883","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:12:06","mono","learning",13,"l","i","mono","tril",1,"trilni",1,"trilni","true",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","tril"
"3884","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:12:16","mono","learning",14,"l","o","iamb","n-jol",1,"n-jolni",1,"n-jolni","true",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","nəʤol"
"3885","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:12:27","mono","learning",15,"p","a","mono","zap",1,"zabni",1,"zabni","true",1991,"California",,"Farsi","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","zap"
"3886","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:12:39","mono","testing",16,"ng","x","iamb","p-daing",1,"p-daingni",0,"p-daiŋni","false",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","pədaɪŋ"
"3887","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:12:53","mono","testing",17,"t","u","iamb","kl-put",1,"kl-pudni",0,"kl-putni","false",1991,"California",,"Farsi","true","Male","TRUE","t","iamb","t","t",0,"mono","TRUE","TRUE","kləput"
"3888","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:01","mono","testing",18,"k","o","mono","prok",1,"progni",0,"prokni","false",1991,"California",,"Farsi","true","Male","TRUE","k","mono","k","k",0,"mono","TRUE","FALSE","prok"
"3889","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:09","mono","testing",19,"m","i","mono","zhim",1,"zhimni",0,"zhimni","false",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","ʒim"
"3890","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:18","mono","testing",20,"t","i","iamb","s-plit",1,"s-plidni",0,"s-plitni","false",1991,"California",,"Farsi","true","Male","TRUE","t","iamb","t","t",0,"mono","TRUE","TRUE","səplit"
"3891","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:34","mono","testing",21,"k","a","iamb","ch-pak",1,"ch-pagni",0,"ch-pakni","false",1991,"California",,"Farsi","true","Male","TRUE","k","iamb","k","k",0,"mono","TRUE","TRUE","ʧəpak"
"3892","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:46","mono","testing",22,"k","i","mono","nik",1,"nigni",0,"nikni","false",1991,"California",,"Farsi","true","Male","TRUE","k","mono","k","k",0,"mono","TRUE","FALSE","nik"
"3893","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:13:52","mono","testing",23,"ng","i","iamb","k-ling",1,"k-lingni",0,"k-liŋni","false",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","kəliŋ"
"3894","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:02","mono","testing",24,"r","e","mono","pler",1,"plerni",0,"plerni","false",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","pler"
"3895","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:11","mono","testing",25,"p","o","mono","shop",1,"shobni",0,"shopni","false",1991,"California",,"Farsi","true","Male","TRUE","p","mono","p","p",0,"mono","TRUE","FALSE","ʃop"
"3896","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:19","mono","testing",26,"k","u","iamb","zh-tuk",1,"zh-tugni",0,"zh-tukni","false",1991,"California",,"Farsi","true","Male","TRUE","k","iamb","k","k",0,"mono","TRUE","TRUE","ʒətuk"
"3897","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:30","mono","testing",27,"ng","i","mono","ting",1,"tingni",0,"tiŋni","false",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","tiŋ"
"3898","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:38","mono","testing",28,"l","a","iamb","g-nal",1,"g-nalni",0,"g-nalni","false",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","ɡənal"
"3899","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:14:53","mono","testing",29,"p","u","mono","chup",1,"chubni",0,"chupni","false",1991,"California",,"Farsi","true","Male","TRUE","p","mono","p","p",0,"mono","TRUE","FALSE","ʧup"
"3900","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:15:14","mono","testing",30,"p","e","iamb","t-gep",1,"t-gebni",0,"t-gepni","false",1991,"California",,"Farsi","true","Male","TRUE","p","iamb","p","p",0,"mono","TRUE","TRUE","təɡep"
"3901","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:15:35","mono","testing",31,"t","i","mono","vit",3,"vidni",0,"vetni","true",1991,"California",,"Farsi","true","Male","TRUE","t","mono","t","t",0,"mono","TRUE","FALSE","vit"
"3902","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:15:43","mono","testing",32,"ng","x","mono","plaing",2,"plaingni",0,"plini","true",1991,"California",,"Farsi","true","Male","TRUE","W","mono",,,0,"mono","FALSE","FALSE","plaɪŋ"
"3903","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:15:54","mono","testing",33,"k","a","iamb","gl-zak",3,"gl-zagni",0,"l-zakni","true",1991,"California",,"Farsi","true","Male","TRUE","k","iamb","k","k",0,"mono","TRUE","TRUE","ɡləzak"
"3904","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:02","mono","testing",34,"r","o","iamb","ch-bor",2,"ch-borni",0,"ch-borni","true",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","ʧəbor"
"3905","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:15","mono","testing",35,"ng","i","iamb","d-pling",2,"d-plingni",0,"d-pliŋni","true",1991,"California",,"Farsi","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","dəpliŋ"
"3906","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:22","mono","testing",36,"t","x","mono","skait",1,"skaidni",0,"skitni","true",1991,"California",,"Farsi","true","Male","TRUE","t","mono","t","t",0,"mono","TRUE","FALSE","skaɪt"
"3907","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:33","mono","testing",37,"t","x","mono","pait",2,"paidni",0,"pitne","true",1991,"California",,"Farsi","true","Male","TRUE","t","mono",,,0,"mono","FALSE","FALSE","paɪt"
"3908","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:49","mono","testing",38,"p","x","iamb","ch-naip",2,"ch-naibni",0,"ch-nipne","true",1991,"California",,"Farsi","true","Male","TRUE","p","iamb",,,0,"mono","FALSE","TRUE","ʧənaɪp"
"3909","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:16:57","mono","testing",39,"p","x","mono","braip",2,"braibni",0,"bripni","true",1991,"California",,"Farsi","true","Male","TRUE","p","mono","p","p",0,"mono","TRUE","FALSE","braɪp"
"3910","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:04","mono","testing",40,"t","a","iamb","fr-dat",1,"fr-dadni",0,"fridatni","true",1991,"California",,"Farsi","true","Male","TRUE","t","iamb","t","t",0,"mono","TRUE","TRUE","frədat"
"3911","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:11","mono","testing",41,"p","e","mono","flep",1,"flebni",0,"flapni","true",1991,"California",,"Farsi","true","Male","TRUE","p","mono","p","p",0,"mono","TRUE","FALSE","flep"
"3912","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:20","mono","testing",42,"l","i","mono","bril",1,"brilni",0,"frilni","true",1991,"California",,"Farsi","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","bril"
"3913","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:31","mono","testing",43,"p","i","iamb","r-lip",1,"r-libni",0,"le-vipni","true",1991,"California",,"Farsi","true","Male","TRUE","p","iamb","p","p",0,"mono","TRUE","TRUE","rəlip"
"3914","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:45","mono","testing",44,"p","i","iamb","k-nip",1,"k-nibni",0,"k-nipni","true",1991,"California",,"Farsi","true","Male","TRUE","p","iamb","p","p",0,"mono","TRUE","TRUE","kənip"
"3915","larbeghde","656","DGY655","2011-03-27 19:09:24","2011-03-27 19:17:53","mono","testing",45,"k","e","mono","glek",1,"glegni",0,"glekni","true",1991,"California",,"Farsi","true","Male","TRUE","k","mono","k","k",0,"mono","TRUE","FALSE","ɡlek"
"3916","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:18:49","mono","learning",1,"r","e","iamb","tr-sher",1,"tr-sherni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","W","iamb",,,0,"mono","FALSE","TRUE","trəʃer"
"3917","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:18:53","mono","learning",2,"t","u","mono","stut",1,"studni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","t","mono",,,0,"mono","FALSE","FALSE","stut"
"3918","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:18:58","mono","learning",3,"k","i","mono","nik",1,"nigni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","k","mono",,,0,"mono","FALSE","FALSE","nik"
"3919","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:01","mono","learning",4,"r","i","iamb","g-vir",1,"g-virni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","W","iamb",,,0,"mono","FALSE","TRUE","ɡəvir"
"3920","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:06","mono","learning",5,"p","i","mono","mip",1,"mibni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","p","mono",,,0,"mono","FALSE","FALSE","mip"
"3921","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:09","mono","learning",6,"p","u","mono","chup",1,"chubni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","p","mono",,,0,"mono","FALSE","FALSE","ʧup"
"3922","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:12","mono","learning",7,"r","o","iamb","ch-bor",1,"ch-borni",1,,"false",1986,"California",,"French and Spanish","true","Male","FALSE","W","iamb",,,0,"mono","FALSE","TRUE","ʧəbor"
"3923","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:22","mono","learning",8,"p","a","mono","zap",1,"zabni",1,"zabni","true",1986,"California",,"French and Spanish","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","zap"
"3924","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:30","mono","learning",9,"k","o","mono","dok",1,"dogni",1,"dogni","true",1986,"California",,"French and Spanish","true","Male","TRUE","k","mono","g","k",1,"mono","TRUE","FALSE","dok"
"3925","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:39","mono","learning",10,"t","x","mono","skait",1,"skaidni",1,"skaidni","true",1986,"California",,"French and Spanish","true","Male","TRUE","t","mono","d","t",1,"mono","TRUE","FALSE","skaɪt"
"3926","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:48","mono","learning",11,"t","i","mono","vit",1,"vidni",1,"vidni","true",1986,"California",,"French and Spanish","true","Male","TRUE","t","mono","d","t",1,"mono","TRUE","FALSE","vit"
"3927","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:19:55","mono","learning",12,"p","o","mono","bop",1,"bobni",1,"bobni","true",1986,"California",,"French and Spanish","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","bop"
"3928","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:04","mono","learning",13,"m","i","mono","zhim",1,"zhimni",1,"zhimni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","ʒim"
"3929","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:11","mono","learning",14,"l","e","mono","zel",1,"zelni",1,"zelni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","zel"
"3930","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:18","mono","learning",15,"k","e","mono","glek",1,"glegni",1,"glegni","true",1986,"California",,"French and Spanish","true","Male","TRUE","k","mono","g","k",1,"mono","TRUE","FALSE","ɡlek"
"3931","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:25","mono","testing",16,"p","x","mono","braip",1,"braibni",0,"braibni","false",1986,"California",,"French and Spanish","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","braɪp"
"3932","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:32","mono","testing",17,"p","u","mono","nup",1,"nubni",0,"nupbni","false",1986,"California",,"French and Spanish","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","nup"
"3933","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:43","mono","testing",18,"m","o","mono","grom",1,"gromni",0,"gromni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","ɡrom"
"3934","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:20:55","mono","testing",19,"p","x","iamb","ch-naip",1,"ch-naibni",0,"ch-naibni","false",1986,"California",,"French and Spanish","true","Male","TRUE","p","iamb","b","p",1,"mono","TRUE","TRUE","ʧənaɪp"
"3935","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:03","mono","testing",20,"l","e","iamb","pl-zel",1,"pl-zelni",0,"pl-zelni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","pləzel"
"3936","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:10","mono","testing",21,"m","a","mono","klam",1,"klamni",0,"klamni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","klam"
"3937","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:20","mono","testing",22,"k","x","iamb","r-daik",1,"r-daigni",0,"r-daigni","false",1986,"California",,"French and Spanish","true","Male","TRUE","k","iamb","g","k",1,"mono","TRUE","TRUE","rədaɪk"
"3938","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:27","mono","testing",23,"k","e","iamb","p-nek",1,"p-negni",0,"p-negni","false",1986,"California",,"French and Spanish","true","Male","TRUE","k","iamb","g","k",1,"mono","TRUE","TRUE","pənek"
"3939","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:42","mono","testing",24,"m","x","iamb","zh-taim",1,"zh-taimni",0,"zh-taimni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","ʒətaɪm"
"3940","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:52","mono","testing",25,"p","a","iamb","h-sap",1,"h-sabni",0,"h-sabni","false",1986,"California",,"French and Spanish","true","Male","TRUE","p","iamb","b","p",1,"mono","TRUE","TRUE","həsap"
"3941","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:21:59","mono","testing",26,"t","x","mono","pait",1,"paidni",0,"paidni","false",1986,"California",,"French and Spanish","true","Male","TRUE","t","mono","d","t",1,"mono","TRUE","FALSE","paɪt"
"3942","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:03","mono","testing",27,"p","o","mono","bop",1,"bobni",0,"bobni","false",1986,"California",,"French and Spanish","true","Male","TRUE","p","mono","b","p",1,"mono","TRUE","FALSE","bop"
"3943","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:14","mono","testing",28,"ng","i","iamb","d-pling",1,"d-plingni",0,"d-pliŋni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","iamb","W","W",0,"mono","TRUE","TRUE","dəpliŋ"
"3944","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:19","mono","testing",29,"l","e","mono","zel",1,"zelni",0,"zelni","false",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","zel"
"3945","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:24","mono","testing",30,"k","o","mono","dok",1,"dogni",0,"dogni","false",1986,"California",,"French and Spanish","true","Male","TRUE","k","mono","g","k",1,"mono","TRUE","FALSE","dok"
"3946","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:36","mono","testing",31,"t","i","mono","vit",1,"vidni",0,"vidni","true",1986,"California",,"French and Spanish","true","Male","TRUE","t","mono","d","t",1,"mono","TRUE","FALSE","vit"
"3947","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:22:59","mono","testing",32,"r","i","iamb","g-vir",1,"g-virni",0,"gav-rdni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","iamb","d","t",1,"mono","FALSE","TRUE","ɡəvir"
"3948","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:12","mono","testing",33,"r","e","iamb","tr-sher",1,"tr-sherni",0,"treshrdni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","iamb","d","t",1,"mono","FALSE","TRUE","trəʃer"
"3949","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:27","mono","testing",34,"r","a","mono","shar",2,"sharni",0,"shargni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","g","k",1,"mono","FALSE","FALSE","ʃar"
"3950","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:31","mono","testing",35,"l","x","mono","sail",1,"sailni",0,"zailni","true",1986,"California",,"French and Spanish","true","Male","TRUE","W","mono","W","W",0,"mono","TRUE","FALSE","saɪl"
"3951","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:39","mono","testing",36,"k","x","mono","shaik",1,"shaigni",0,"shaikni","true",1986,"California",,"French and Spanish","true","Male","TRUE","k","mono","k","k",0,"mono","TRUE","FALSE","ʃaɪk"
"3952","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:45","mono","testing",37,"k","u","mono","huk",1,"hugni",0,"koogni","true",1986,"California",,"French and Spanish","true","Male","TRUE","k","mono","g","k",1,"mono","TRUE","FALSE","huk"
"3953","larbid","658","IVF657","2011-03-27 19:18:39","2011-03-27 19:23:55","mono","testing",38,"t","o","iamb","ch-dot",1,"ch-dodni",0,"zh-dodni","true",1986,"California",,"French and Spanish","true","Male","TRUE","t","iamb","d","t",1,"mono","TRUE","TRUE","ʧədot"
